altmetric_id,mendeley_readers,citeulikereaders,blog_users,blogs_posts_count,news_unique_users,total_posts_count,wiki_posts_count,facebook_users,facebook_posts,twitter_users,twitter_posts,other_articles,mean,rank,perc,scored_higher_than,sample_size,users_lecturer,users_student_pg,users_student_phd,users_student_doct,users_researcher,users_other,users_prof_assoc,users_prof,users_medi,users_ss,users_psych,users_earth,users_agri,users_arts,users_id,users_au,altmetric_score,altmetric_score_1y,altmetric_score_6m,altmetric_score_3m,altmetric_score_1m
106526,15220,24,4,4,0,15,2,1,1,5,6,5038344,5.974454412,129344,97,4908996,5038344,52,704,170,602,134,141,86,5,20,3,108,1122,6,80,9,39,36.478,1.5,1.5,1.5,0
106527,7357,11,11,14,3,38,1,1,1,16,16,5154018,6.0935549,33061,99,5120972,5154018,88,1354,332,1190,317,277,168,7,53,5,205,1647,8,165,19,61,118.348,34.734,14.43,8.43,8.43
106557,626,0,6,6,3,10,1,0,0,0,0,5068479,6.004678286,62782,98,5005703,5068479,18,168,33,92,18,38,36,26,36,310,0,116,8,27,7,25,70.84,46.272,46.272,0,0
106570,174,1,5,5,1,121,3,11,11,82,93,5181074,6.119711512,30906,99,5150220,5181074,6,40,9,28,11,14,10,7,22,79,2,28,4,8,3,5,125.624,18.4,12.75,8.05,1
106573,727,4,4,4,0,11,1,0,0,4,4,4507144,5.129436481,86646,98,4420542,4507144,20,241,32,132,26,62,37,25,45,476,4,61,1,65,3,23,39.282,0,0,0,0
106594,220,2,2,2,5,16,2,1,1,2,2,5181074,6.119711512,82894,98,5098194,5181074,4,65,15,25,12,12,7,6,23,149,0,6,2,11,2,8,58.538,39,4,3,3
106607,0,0,3,3,5,17,2,0,0,2,3,5174174,6.105791669,69555,98,5104651,5174174,27,429,110,134,33,104,35,33,126,821,0,40,16,67,6,24,67.628,13,1,0,0
106765,307,3,6,8,5,171,1,18,20,122,132,5187054,6.124128646,17807,99,5169259,5187054,3,60,23,46,9,18,8,99,37,21,3,49,2,12,5,7,184.77,15.35,11.25,8,8
106777,411,34,6,7,0,27,0,0,0,15,15,5181074,6.119711512,95593,98,5085520,5181074,2,133,15,107,19,31,18,16,37,14,7,99,8,46,1,18,51.53,3.35,3.35,3.35,1
106911,499,0,2,2,4,11,2,2,2,1,1,5104077,6.045176873,81978,98,5022399,5104077,8,75,53,29,10,17,6,8,40,276,0,6,2,11,1,10,57.548,0.25,0.25,0,0
106939,187,1,4,4,3,9,1,1,1,0,0,5124740,6.064507504,84557,98,5040206,5124740,3,41,5,46,4,16,21,2,1,1,61,87,1,10,2,5,56.41,13.08,5.08,0,0
106958,668,7,11,14,9,54,4,3,3,19,19,5180664,6.119978228,20893,99,5159983,5180664,11,146,29,126,42,40,25,213,12,1,3,341,1,15,4,23,166.112,19.542,3.55,3.3,0
107047,1929,19,5,9,1,28,2,1,2,13,13,5181074,6.119711512,76571,98,5104531,5181074,15,573,126,455,51,137,73,395,23,749,1,415,5,106,5,43,62.59,1,0,0,0
107070,119,3,1,1,1,3,0,1,1,0,0,4680920,5.698715499,215859,95,4464518,4680920,1,35,5,26,2,11,13,3,9,19,4,62,2,4,1,2,19.25,0,0,0,0
107405,342,3,7,7,4,68,1,4,4,47,51,5187054,6.124128646,29662,99,5157400,5187054,11,62,13,67,13,36,16,8,20,149,1,108,2,17,1,16,129.578,4.55,0,0,0
107486,130,2,10,19,1,50,2,2,2,25,26,5133487,6.072183355,36148,99,5097341,5133487,3,15,5,23,11,11,7,79,6,16,1,13,1,4,3,5,110.342,12.25,0,0,0
107517,1016,2,2,2,1,5,0,1,1,1,1,4680920,5.698715499,142700,96,4538361,4680920,7,327,63,176,20,55,33,12,14,1,29,101,2,41,2,4,28.906,0,0,0,0
107531,478,1,2,4,0,5,0,0,0,1,1,4680920,5.698715499,300976,93,4380021,4680920,9,121,23,141,22,30,21,3,19,1,24,207,2,23,4,13,14.008,1,0,0,0
107585,955,7,1,1,0,9,4,2,2,1,1,5110313,6.048214515,403138,92,4707175,5110313,16,197,66,164,28,71,31,90,42,516,2,111,12,46,5,20,12.168,0.25,0.25,0.25,0
107601,417,9,38,63,25,394,16,31,32,197,232,5181137,6.119982068,2001,99,5179136,5181137,9,114,43,30,9,32,8,6,42,14,0,2,4,18,2,8,634.356,207.312,142.28,120.28,15.28
107655,2852,13,1,1,0,12,1,0,0,9,10,5179281,6.108707803,297862,94,4881519,5179281,20,866,168,659,102,165,116,9,68,0,160,1650,5,194,14,28,16.69,5.65,3.3,0,0
107686,118,6,9,11,2,71,1,5,5,41,49,5047583,5.975481891,34721,99,5012886,5047583,4,31,3,37,5,5,4,4,11,2,1,68,7,6,3,4,110.162,13,0,0,0
107692,1579,46,7,7,7,40,10,0,0,12,13,5181074,6.119711512,34775,99,5146334,5181074,11,488,63,350,49,85,73,158,18,8,2,1095,2,68,5,37,115.33,61.08,31,10,0
107693,712,123,20,21,2,75,9,2,2,25,31,5174102,6.105731411,19531,99,5154596,5174102,5,213,30,186,22,43,15,96,10,4,1,496,3,33,1,16,172.98,3.25,0,0,0
107771,570,4,4,7,2,29,2,3,3,12,14,5181074,6.119711512,85658,98,5095479,5181074,10,121,19,119,15,22,21,11,3,0,35,409,3,8,3,9,56.938,19,18.5,16,16
107772,327,3,1,1,1,6,3,0,0,0,0,5003039,5.926975471,243491,95,4759539,5003039,12,52,21,50,18,14,16,78,14,5,2,172,2,15,0,8,19.016,3,3,0,0
107832,947,3,6,6,4,17,5,1,1,1,1,5187054,6.124128646,52542,98,5134519,5187054,11,274,48,167,21,56,43,205,3,20,0,565,0,34,1,13,84.866,3.25,3.25,3,3
107863,751,12,28,44,6,297,3,16,17,198,211,5181074,6.119711512,4209,99,5176866,5181074,15,195,43,126,33,73,44,48,82,423,1,67,18,57,6,22,441.188,37.6,23.85,6.5,3
107881,526,3,3,3,0,4,1,0,0,0,0,4518162,5.282543391,149639,96,4368590,4518162,12,142,22,87,22,35,22,3,82,141,1,216,10,27,3,28,24.488,0,0,0,0
108034,946,16,11,20,6,50,2,2,2,14,14,5094648,6.036925692,26064,99,5068575,5094648,8,266,40,237,24,77,36,103,1,5,0,665,3,37,2,16,137.782,28.792,10.792,5.184,0
108049,939,7,12,14,7,39,6,1,1,7,7,5174102,6.105731411,23682,99,5150462,5174102,6,271,68,152,28,44,32,182,9,105,1,600,2,32,1,18,151.772,58.438,35.83,29.5,0
108078,471,10,17,18,6,42,7,1,1,3,5,5187054,6.124128646,17626,99,5169437,5187054,15,118,18,88,14,28,33,8,102,9,66,221,37,19,1,15,186.092,3,0,0,0
108080,798,14,26,30,13,58,6,1,1,6,6,5187054,6.124128646,9640,99,5177423,5187054,10,208,24,189,21,65,47,15,79,16,52,498,64,39,7,10,277.372,102.112,5.08,5.08,0
108152,885,13,7,7,7,41,2,2,2,9,9,5163242,6.099234034,28935,99,5134313,5163242,7,203,47,181,38,44,33,128,28,5,14,539,3,36,2,31,130.994,22.132,19.132,8.882,0
108155,1409,9,7,7,1,33,1,2,2,20,20,5133487,6.072183355,57998,98,5075490,5133487,20,353,72,291,45,100,64,75,23,3,27,929,4,79,3,27,77.212,13,10,10,0
108161,268,2,7,7,15,37,1,0,0,11,11,5110313,6.048214515,18045,99,5092307,5110313,2,48,12,52,20,15,14,48,16,1,6,146,2,11,1,8,178.412,14,2,0,0
108229,2143,80,12,13,5,82,2,5,5,20,21,5186943,6.124126568,21488,99,5165513,5186943,14,733,64,573,38,136,82,90,3,2,0,1569,3,156,3,40,163.074,17,3,3,3
108235,432,0,2,2,0,10,6,0,0,2,2,5181074,6.119711512,232748,95,4948369,5181074,8,97,18,100,19,29,30,4,7,1,67,278,5,18,4,6,21.246,3,3,3,0
108316,398,0,6,6,19,114,4,9,9,54,67,5186943,6.124126568,11795,99,5175191,5186943,6,53,22,79,28,17,22,133,6,1,1,167,1,5,0,3,243.22,227.97,224.72,15,10
108402,661,13,12,12,3,43,1,2,2,23,23,5187054,6.124128646,30983,99,5156080,5187054,22,171,32,129,22,69,36,52,92,298,6,94,4,45,5,7,125.558,6.5,5.5,0,0
108416,781,9,25,26,15,373,2,109,127,161,174,5190641,6.126072083,3583,99,5187101,5190641,9,207,41,137,27,42,40,82,20,320,3,188,29,36,1,17,484.146,84.2,46.6,25.75,25.5
108468,1754,9,14,22,2,48,6,1,1,9,10,5190383,6.125830365,31644,99,5158814,5190383,22,426,124,290,57,155,86,322,92,764,0,427,11,97,7,26,123.756,18.25,11,8,8
108478,334,0,11,12,7,95,3,12,12,46,55,5160076,6.097610626,17670,99,5142416,5160076,5,58,29,64,13,26,13,135,21,108,1,67,2,14,2,6,184.088,74.08,61.08,28.08,8
108752,540,17,13,17,2,50,9,1,1,16,16,5168499,6.10224703,36014,99,5132561,5168499,5,132,16,165,19,42,36,15,2,5,7,469,2,32,5,11,111.87,19.33,12,0,0
108886,1861,43,7,7,2,21,4,0,0,7,8,5181074,6.119711512,80192,98,5100944,5181074,13,588,58,364,34,126,70,32,9,4,4,1157,6,107,3,43,60.132,14,10,7,7
108904,831,5,11,11,6,44,2,1,1,18,19,5154018,6.0935549,26316,99,5127714,5154018,16,188,36,141,27,45,49,155,26,55,2,508,11,21,1,20,139.926,12.858,0.5,0,0
108915,3014,5,3,5,1,13,5,0,0,2,2,5067593,6.001460501,116921,97,4950667,5067593,48,849,268,233,63,173,100,69,521,1585,3,65,48,150,15,51,40.772,1.5,0.5,0.5,0
108926,368,7,11,12,9,99,1,0,0,67,73,5189798,6.125510309,14304,99,5175538,5189798,6,73,28,49,11,18,13,10,62,225,0,15,7,16,5,6,214.564,30.5,23.5,12,1
108941,1197,0,2,3,2,13,7,0,0,1,1,5154018,6.0935549,146578,97,5007457,5154018,23,414,115,126,21,89,36,9,175,780,0,15,15,73,5,14,33.612,20,20,17,0
108989,1581,9,2,3,1,63,1,1,1,37,48,5181263,6.119985371,92988,98,5088279,5181263,11,373,57,379,76,71,66,5,63,2,80,919,4,67,6,25,52.862,5.15,4.3,3.8,3.8
108990,937,17,3,6,2,13,1,0,0,0,0,4803825,5.749851604,100523,97,4703340,4803825,14,250,63,247,28,56,45,6,41,2,149,379,6,37,3,17,42.314,0,0,0,0
109001,796,0,5,5,1,35,4,4,4,19,19,5090406,6.030484156,80937,98,5009529,5090406,25,110,41,138,45,46,16,416,182,17,1,60,18,18,0,10,57.882,5.85,5.85,0,0
109018,233,1,3,4,1,9,0,0,0,4,4,5040723,5.964965825,130956,97,4909880,5040723,3,56,15,61,19,14,12,38,3,3,0,151,1,14,1,4,35.914,0,0,0,0
109130,668,4,3,3,1,11,2,1,1,4,4,5037615,5.96490937,132567,97,4905036,5037615,13,174,28,170,12,64,60,3,13,8,26,512,3,44,3,8,35.454,0.25,0,0,0
109227,512,2,2,5,1,8,2,0,0,0,0,5128665,6.068687195,213145,95,4915526,5128665,7,131,19,119,22,22,32,1,8,0,21,345,1,18,3,11,22.832,3,3,3,3
109234,1084,2,1,1,0,9,1,0,0,7,7,5133091,6.072463893,274171,94,4859116,5133091,10,266,67,244,33,53,63,4,9,2,30,746,0,44,10,11,17.816,1,1,1,1
109244,1107,5,4,4,0,6,1,0,0,1,1,5012032,5.935923734,131596,97,4880459,5012032,9,271,65,283,48,64,48,2,39,2,47,567,6,44,8,38,35.316,9,0,0,0
109246,2894,17,8,11,7,62,4,3,3,29,29,5181137,6.119982068,25728,99,5155418,5181137,34,708,118,557,85,112,84,60,289,15,174,1180,37,89,15,63,143.688,59.01,16.01,4.85,0
109265,1672,7,1,1,0,3,1,0,0,0,0,4510149,5.263661477,367458,91,4142747,4510149,13,522,91,319,33,93,31,319,3,2,2,1174,2,41,7,19,10.636,0,0,0,0
109359,477,5,4,10,1,15,3,0,0,1,1,5114068,6.054539918,125013,97,4989457,5114068,8,153,30,80,8,33,13,56,28,235,2,92,2,28,1,12,38.914,3.25,3,3,3
109406,931,48,2,3,0,6,2,1,1,0,0,3635015,4.919354077,205290,94,3429712,3635015,12,301,49,217,19,83,35,39,15,32,9,435,4,44,1,18,13.482,0,0,0,0
109420,492,4,9,12,3,34,4,1,1,7,7,5165365,6.099983879,45768,99,5119595,5165365,7,142,24,121,12,34,22,21,2,0,10,386,2,27,2,7,93.662,14,14,0,0
109539,904,4,11,12,2,41,4,1,1,20,22,5124740,6.064507504,37292,99,5087479,5124740,5,281,41,163,36,45,40,10,28,40,10,691,4,64,3,25,107.62,5,4,1,0
109637,654,8,8,8,2,21,4,0,0,5,5,5181074,6.119711512,62935,98,5118185,5181074,10,151,26,157,17,61,27,98,7,3,5,440,2,24,2,14,73.586,10.25,7,0,0
109776,966,10,3,3,0,17,3,1,1,9,10,4691823,5.431836121,134028,97,4557948,4691823,19,253,53,201,34,81,52,106,53,486,2,156,27,48,3,19,29.262,3,0,0,0
109906,1541,23,17,18,1,81,4,3,3,42,44,5180722,6.109528412,20334,99,5158803,5180722,23,385,68,332,61,118,81,169,52,647,2,330,17,75,6,41,168.75,27.5,11.45,2.7,2.7
109939,1141,56,11,11,0,34,13,2,2,5,5,5103944,6.045129348,52457,98,5051489,5103944,12,367,32,315,21,118,58,17,11,2,2,1016,1,70,3,12,82.7,3.5,1,1,0
1004742,384,0,2,2,1,10,1,0,0,4,4,5090406,6.030484156,131558,97,4958885,5090406,6,116,18,53,7,26,16,6,84,5,2,6,2,15,1,6,36.632,4.5,3,0,0
1004911,173,10,5,6,2,148,1,8,8,109,125,5040289,5.964342611,26780,99,5013026,5040289,1,40,3,60,10,25,7,2,1,1,4,143,1,16,1,6,131.686,0,0,0,0
1005922,143,2,13,22,7,980,2,38,39,852,908,5185875,6.123009515,1776,99,5184152,5185875,1,30,3,23,10,17,3,103,9,8,0,4,1,3,1,7,666.928,248.6,25.2,25.2,2.45
1013397,890,9,3,4,0,12,1,0,0,6,7,5172704,6.105028214,171089,96,5001635,5172704,15,386,89,80,22,49,24,9,619,19,7,17,21,52,4,13,28.9,5,5,5,0
1014751,164,17,21,25,2,407,1,22,22,288,343,5181137,6.119982068,5424,99,5175720,5181137,3,23,9,17,13,11,1,15,55,2,1,15,14,15,0,5,383.904,41.308,10.5,2,2
1022704,208,2,1,1,0,16,1,0,0,14,14,5041086,5.964734721,196387,96,4844479,5041086,4,31,15,19,10,20,13,2,78,6,0,1,4,12,4,7,23.968,0,0,0,0
1027782,3475,0,0,0,0,11,1,1,1,6,6,5124740,6.064507504,436802,91,4686656,5124740,29,1295,179,641,92,172,67,119,67,40,175,743,5,173,18,55,11.35,0,0,0,0
1027834,406,1,2,2,1,24,8,4,4,8,8,5181074,6.119711512,166221,96,5014895,5181074,3,85,19,83,16,25,21,0,2,1,37,329,1,20,1,6,29.936,5.5,3.5,3.5,3.5
1028882,1030,9,2,2,0,5,2,1,1,0,0,5181074,6.119711512,286187,94,4894928,5181074,11,336,55,187,11,63,30,102,0,0,1,638,2,23,2,14,17.298,7.056,0,0,0
1029220,1615,9,2,4,1,14,1,1,1,7,7,5034212,5.959438474,152133,96,4881919,5034212,21,452,89,290,47,99,48,7,143,4,139,539,18,91,12,25,30.85,0.25,0.25,0.25,0
1036238,191,3,3,4,0,57,1,2,2,39,48,5181074,6.119711512,92825,98,5088265,5181074,2,25,5,31,17,14,8,23,63,1,0,13,8,16,1,5,52.974,9,9,0,0
1038452,438,4,3,4,4,35,1,5,5,17,19,5163226,6.099282123,59283,98,5103943,5163226,6,124,13,85,14,15,14,94,4,3,1,292,0,12,1,10,76.62,28.45,26.7,17.7,3
1038663,204,2,5,6,4,15,3,0,0,1,1,5119801,6.059441979,59418,98,5060464,5119801,4,33,10,38,22,12,12,106,22,8,1,28,4,8,1,7,75.376,19.728,16.728,16.728,0
1040708,1376,0,1,1,1,5,0,0,0,2,2,5174174,6.105791669,266081,94,4907470,5174174,26,445,67,81,22,67,26,2,1175,11,0,4,82,50,4,29,18.5,15,15,5,5
1041142,891,19,1,1,1,10,4,0,0,3,3,5003123,5.921265675,207391,95,4795689,5003123,3,320,46,165,11,46,48,5,1,0,4,87,2,34,3,12,22.292,3,0,0,0
1042229,782,7,5,5,0,7,1,0,0,1,1,4723011,5.698690942,104202,97,4618761,4723011,11,174,23,181,42,34,30,2,13,2,64,496,2,28,6,10,39.8,0,0,0,0
1042589,456,8,20,23,7,425,2,31,31,316,331,5181137,6.119982068,3064,99,5178073,5181137,6,182,17,99,7,22,15,5,5,2,3,35,1,27,1,10,518.836,12.024,0,0,0
1042648,646,11,0,0,0,65,2,3,3,53,60,5181074,6.119711512,109569,97,5071452,5181074,24,123,46,109,31,45,44,289,123,29,2,18,6,25,6,26,45.35,5,1,1,1
1043053,152,12,18,20,4,263,2,10,10,180,212,5187054,6.124128646,7087,99,5179980,5187054,3,29,3,46,15,12,10,4,16,11,4,15,1,12,1,6,331.94,57.85,19.85,3,0
1044564,597,17,2,2,0,50,1,0,0,43,47,5038248,5.964087139,83725,98,4954326,5038248,3,221,30,159,13,39,29,21,48,6,25,122,5,36,2,12,54.9,1.5,0.5,0,0
1045153,645,0,3,3,1,41,1,1,1,28,33,5187004,6.12413708,92539,98,5094470,5187004,6,217,27,164,16,56,36,4,46,7,5,39,9,35,4,20,53.174,3.6,0.75,0.5,0.5
1045157,1584,0,2,3,1,34,1,1,1,26,27,5173976,6.105701133,103713,97,5070332,5173976,17,570,74,278,53,74,43,40,115,55,11,215,12,77,6,42,47.604,3,1,0,0
1045259,2345,47,2,2,0,71,1,1,1,52,57,5040289,5.964342611,61005,98,4978943,5040289,26,897,95,395,71,162,78,34,111,52,22,263,16,123,12,44,71.424,9.55,3.5,2,0
1045857,421,5,4,4,0,14,1,0,0,6,7,5090501,6.030378792,115929,97,4974748,5090501,5,142,15,100,4,47,20,4,4,11,5,224,1,22,1,7,41.526,0,0,0,0
1045894,4959,32,2,2,2,70,5,2,2,6,6,5114651,6.054304773,54031,98,5060631,5114651,42,1818,234,807,65,275,190,8,9,1,6,22,7,121,8,49,81.084,0.5,0.5,0,0
1046171,3719,188,8,10,1,36,14,1,1,7,8,5160076,6.097610626,57092,98,5102995,5160076,44,1400,169,664,102,258,145,88,278,101,32,731,42,224,13,91,78.888,5.25,4.25,1.25,0
1046258,1999,37,16,16,10,67,7,1,1,9,10,5181074,6.119711512,15537,99,5165600,5181074,19,756,94,383,32,104,57,1,1,0,4,28,1,67,4,25,202.514,37.75,14.25,14.25,14
1047076,270,9,6,6,1,13,3,3,3,0,0,5190641,6.126072083,91517,98,5099137,5190641,4,94,7,73,12,21,15,5,1,1,1,19,2,17,2,6,53.822,0,0,0,0
1051895,684,13,1,1,0,67,1,1,1,54,63,5187004,6.12413708,97124,98,5089908,5187004,14,269,37,128,10,54,21,14,32,15,6,83,4,33,2,15,50.892,5.75,4.75,4,3
1051906,2630,28,3,3,1,16,5,0,0,5,6,5103944,6.045129348,152065,97,4951901,5103944,29,1067,110,477,22,136,103,8,5,0,5,55,4,73,4,34,31.806,10,0,0,0
1051925,1827,57,1,2,1,9,2,0,0,3,3,5141502,6.08062342,207472,95,4934011,5141502,29,626,77,388,61,150,63,53,105,43,23,571,16,107,10,53,23.512,11,0,0,0
1052145,290,17,3,3,2,32,3,3,3,7,7,5163226,6.099282123,80285,98,5082940,5163226,6,74,5,100,16,24,15,3,3,2,3,25,3,14,2,9,59.744,12.75,2.5,2.5,0
1053707,250,5,12,12,2,1239,4,121,131,987,1031,5189552,6.125408433,590,99,5188988,5189552,2,59,13,53,19,10,14,8,17,21,3,56,31,10,2,10,1090.784,17.3,11.85,0,0
1053733,350,20,20,24,1,317,2,6,6,262,271,5181137,6.119982068,6128,99,5175009,5181137,6,55,13,61,35,17,14,19,100,13,7,64,21,37,1,19,360.414,5.6,1,1,1
1053788,510,10,19,25,8,236,2,7,8,135,141,5187054,6.124128646,5823,99,5181244,5187054,5,189,19,111,15,26,28,5,2,2,1,27,0,32,4,15,370.666,37.45,28.45,4.1,0
1054315,139,2,6,6,10,76,1,4,4,45,48,5114651,6.054304773,18797,99,5095899,5114651,3,40,6,35,3,10,12,2,29,4,21,42,29,6,1,5,173.872,4.8,0,0,0
1054840,167,2,1,1,2,12,1,0,0,7,7,5180722,6.109528412,137523,97,5042690,5180722,2,40,7,54,4,15,7,4,4,3,39,90,1,13,1,7,36.124,21,1,1,0
1056388,473,3,1,2,1,42,1,2,2,34,36,5044953,5.975137495,84914,98,4959942,5044953,10,135,21,32,9,17,12,19,46,25,2,10,10,14,4,18,54.5,0.25,0.25,0.25,0
1059748,378,3,1,1,1,9,1,1,1,2,2,5067371,6.001265142,221299,95,4846118,5067371,8,88,32,51,25,24,16,20,31,259,1,15,7,20,1,5,21.482,12.5,0.5,0,0
1062311,1312,3,1,1,0,2,1,0,0,0,0,3629910,4.931551754,375589,89,3254224,3629910,19,393,79,249,38,95,77,119,64,747,1,222,13,62,2,32,8.448,0,0,0,0
1062769,0,4,12,12,6,118,1,13,13,69,77,5181554,6.120035034,13528,99,5168065,5181554,3,52,6,41,16,12,14,13,13,20,2,112,6,12,1,3,222.264,1.75,1.5,1.5,1
1066029,868,2,2,2,4,12,0,0,0,4,4,4980609,5.893340702,91757,98,4888849,4980609,13,227,69,101,25,65,29,65,133,466,3,17,4,38,6,25,49.288,37.08,37.08,0,0
1067381,195,0,3,4,3,96,1,3,3,64,84,5187054,6.124128646,43675,99,5143385,5187054,5,42,15,36,16,15,11,129,9,21,0,18,2,5,2,3,97.78,24.45,12.25,12.25,10.4
1069755,307,6,1,1,0,7,3,0,0,3,3,5187054,6.124128646,411320,92,4775692,5187054,11,89,21,62,14,30,16,12,101,23,6,24,34,18,4,15,12.216,0,0,0,0
1069874,1301,2,1,1,0,3,1,0,0,1,1,5065182,6.001435901,363706,92,4700794,5065182,14,452,84,392,33,96,55,8,8,5,8,1331,4,76,8,17,13.2,0,0,0,0
1070101,571,4,1,1,1,5,0,0,0,2,3,5032959,5.96535591,222755,95,4808713,5032959,7,240,37,66,9,46,19,6,107,62,1,16,3,22,1,13,21,0,0,0,0
1070149,1169,16,1,1,0,6,3,0,0,2,2,4836708,5.770440756,288610,94,4547201,4836708,17,418,62,211,20,79,38,65,66,76,21,133,5,55,4,32,15.25,0,0,0,0
1070460,2956,25,1,1,0,5,1,0,0,3,3,5036385,5.965970972,397011,91,4631556,5036385,47,781,213,531,108,226,115,975,277,325,68,339,20,137,12,43,12,0,0,0,0
1070988,782,1,1,1,0,3,0,0,0,2,2,5067967,6.002901805,368957,92,4694026,5067967,20,248,106,66,18,71,41,9,401,10,1,2,9,55,5,5,13,0,0,0,0
1074142,2267,2,1,1,1,11,6,1,1,2,2,5042243,5.975430969,238301,95,4803967,5042243,43,401,95,365,96,116,87,0,6,0,2136,53,6,36,3,10,19.794,7,7,7,0
1084243,689,5,1,1,1,7,5,0,0,0,0,4681163,5.698796693,244452,94,4437053,4681163,7,277,44,107,4,24,20,2,2,0,1,3,1,21,1,17,17.128,0,0,0,0
1084421,463,1,1,3,1,5,1,0,0,0,0,5128692,6.068583722,289990,94,4838709,5128692,8,128,39,52,9,38,24,10,96,224,1,18,6,23,1,11,16.92,7,7,7,0
1084466,205,3,3,4,0,8,3,0,0,1,1,5186943,6.124126568,223116,95,4963877,5186943,8,55,8,42,11,15,15,4,50,2,29,79,27,9,1,5,22.196,3,3,3,3
1084819,1995,0,8,8,9,26,1,2,2,6,6,5034930,5.965322842,25427,99,5008566,5034930,75,481,151,259,106,159,96,199,396,535,4,96,85,131,13,53,136.75,68.384,32.04,0,0
1086707,200,12,12,13,1,218,3,4,4,173,188,5181074,6.119711512,13045,99,5168030,5181074,6,46,11,41,14,18,24,11,31,11,2,44,2,28,1,7,227.938,16.362,8.112,0,0
1089050,258,0,1,1,0,8,2,0,0,3,3,4886641,5.815277172,328656,93,4558046,4886641,5,65,18,56,18,11,18,1,5,3,12,191,2,4,2,6,13.788,1,1,0,0
1094401,594,24,10,11,6,385,1,15,15,331,342,5181074,6.119711512,5570,99,5175561,5181074,4,180,11,175,22,47,34,63,7,6,1,433,1,33,1,16,378.606,1.25,0,0,0
1096968,380,6,21,39,31,255,2,8,8,128,146,5180722,6.109528412,2864,99,5177858,5180722,2,128,10,120,6,26,15,2,10,1,245,24,2,20,5,4,534.03,110.364,32.088,1,1
1097002,825,40,9,11,8,260,1,15,15,188,201,5184101,6.120605763,9162,99,5175138,5184101,6,306,28,224,31,61,50,50,8,144,1,311,6,69,2,31,286.47,2,1,1,0
110030,503,14,11,13,2,41,8,2,2,4,4,5181074,6.119711512,44962,99,5136155,5181074,5,153,15,126,19,33,36,10,4,0,13,303,1,34,1,15,95.454,0.5,0,0,0
110031,494,13,1,1,0,2,0,0,0,1,1,4504824,5.092371748,463014,89,4041809,4504824,14,171,16,82,13,42,26,3,35,10,1,81,3,29,1,9,8.66,0,0,0,0
110271,1294,6,6,6,1,12,1,0,0,4,4,5104484,6.044944988,80366,98,5024168,5104484,9,414,80,303,36,118,43,248,22,551,0,266,4,69,3,21,58.538,13.498,13.498,0,0
110379,1094,59,2,2,0,5,3,0,0,0,0,3913265,5.013526963,212588,94,3699433,3913265,12,351,41,273,45,76,40,63,7,11,2,650,5,49,2,30,14.192,0,0,0,0
110427,775,3,4,4,0,23,2,0,0,13,14,5128650,6.068704596,111758,97,5016924,5128650,9,170,28,177,19,45,40,11,35,3,50,401,4,31,4,7,43.758,3.85,1.85,1.85,1.85
110462,3595,3,8,9,4,44,4,1,1,24,26,5133487,6.072183355,37306,99,5096183,5133487,57,819,162,697,102,217,151,6,45,3,2497,468,22,74,19,44,107.91,55.012,52.012,32.58,1
110469,887,5,3,3,1,6,0,0,0,0,0,5186943,6.124126568,173889,96,5013109,5186943,10,265,45,145,26,47,24,125,8,1,5,563,1,33,4,18,28.56,0,0,0,0
110472,139,3,11,12,2,185,1,1,1,153,166,5189798,6.125510309,14249,99,5175642,5189798,2,38,10,35,6,13,8,6,4,34,4,46,4,9,2,3,215.08,40.1,27.5,4,1
110504,381,8,7,7,1,28,2,1,1,13,14,5168589,6.102312171,71891,98,5096726,5168589,5,108,18,65,10,24,15,34,39,2,43,105,2,26,4,6,65.696,27.296,25.796,5.08,0
110665,1067,59,3,3,0,5,2,0,0,0,0,3853414,5.03381031,139962,96,3713419,3853414,11,352,37,264,29,101,48,31,12,4,4,579,2,53,3,28,20.504,0,0,0,0
110677,811,90,12,15,0,299,2,3,3,255,273,5187054,6.124128646,10905,99,5176157,5187054,7,143,23,169,63,74,70,56,163,34,7,163,30,62,4,42,255.934,6.2,5.2,3.7,0
110782,549,0,1,1,6,7,0,0,0,0,0,5168087,6.102575283,94005,98,5073984,5168087,6,195,63,66,11,46,18,9,83,324,2,14,7,30,2,8,52,43,43,43,43
110803,1063,67,37,41,20,382,15,48,56,218,228,5181669,6.120147943,2096,99,5179606,5181669,15,259,46,187,33,55,39,14,171,50,55,331,20,53,4,20,620.472,245.472,125.73,63.85,31
110805,484,96,9,9,3,29,1,0,0,8,10,5181074,6.119711512,50966,99,5130145,5181074,4,151,15,157,27,38,24,16,11,10,8,225,2,55,1,23,86.82,8,0,0,0
110835,785,51,41,55,23,436,1,80,83,227,241,5181137,6.119982068,1818,99,5179324,5181137,18,166,45,173,50,67,46,139,64,99,9,250,14,36,5,24,659.014,148.692,94.178,60.298,23.258
110937,148,4,3,3,5,45,0,0,0,32,35,5141487,6.080691902,44382,99,5097101,5141487,6,42,14,24,4,5,5,2,19,63,1,2,3,13,1,6,95.15,53,53,53,0
110975,1060,8,8,8,1,17,2,1,1,4,4,5077404,6.015634618,59728,98,5017758,5077404,5,96,24,122,29,24,24,1,4,0,13,372,2,8,2,9,73.978,8.508,5.008,5.008,0
111130,329,3,4,4,1,7,1,0,0,1,1,5098160,6.040680088,123498,97,4974654,5098160,1,88,7,101,13,28,21,8,6,6,5,278,2,31,2,2,39.104,0,0,0,0
